DISTRITO,PROVINCIA,DEPARTAMENTO,Temp_Min,Temp_Max,Temp_Media,Temp_Desv,Temp_Mediana,Rango
KELLUYO,CHUCUITO,PUNO,-2.591508150100708,-0.6748826503753662,-1.3376143960391773,0.49439923875066843,-1.1944761276245117,1.9166255
SANTA ROSA,EL COLLAO,PUNO,-8.722503662109375,-2.4671812057495117,-4.926243521950462,1.5751383245965513,-4.576567649841309,6.2553225
HUACULLANI,CHUCUITO,PUNO,-3.467987298965454,-0.7483335137367249,-1.961628141857329,0.8123899879895682,-1.8615045547485352,2.7196538
DESAGUADERO,CHUCUITO,PUNO,-1.4999579191207886,0.7054257392883301,-0.07416864037513733,0.7838075567014436,0.02423802949488163,2.2053838
CONDURIRI,EL COLLAO,PUNO,-3.824033498764038,-0.7394071221351624,-2.5120487919560186,0.8167178765630917,-2.568270444869995,3.0846264
ZEPITA,CHUCUITO,PUNO,-1.0274076461791992,0.8407060503959656,-0.26097618906121506,0.4364073327588547,-0.19380737841129303,1.8681138
COPANI,YUNGUYO,PUNO,1.2225183248519897,1.2225183248519897,1.2225183248519897,0.0,1.2225183248519897,0.0
ANAPIA,YUNGUYO,PUNO,4.486509799957275,5.739080429077148,5.340318202972412,0.5015346988060246,5.567841529846191,1.2525706
UNICACHI,YUNGUYO,PUNO,,,,,,--
JULI,CHUCUITO,PUNO,-1.5205923318862915,3.0872042179107666,-0.37639949939869066,1.1874465417307565,-0.8423534035682678,4.6077967
OLLARAYA,YUNGUYO,PUNO,1.1700934171676636,1.1700934171676636,1.1700934171676636,0.0,1.1700934171676636,0.0
CHUCUITO,PUNO,PUNO,0.039010148495435715,4.3856377601623535,2.244748592376709,1.5371208972092827,2.2771732807159424,4.3466277
CALAPUJA,LAMPA,PUNO,0.8196349740028381,1.1022613048553467,0.9613090753555298,0.11269853763171611,0.9616700410842896,0.28262633
LAMPA,LAMPA,PUNO,-3.9732303619384766,0.8013362288475037,-0.4273017385731573,1.226562654245956,0.06332993507385254,4.7745667
ACHAYA,AZANGARO,PUNO,0.6009893417358398,1.1253786087036133,0.84588623046875,0.22384597570012657,0.7244570851325989,0.52438927
HUAYRAPATA,MOHO,PUNO,-2.456862688064575,0.3893762528896332,-0.8884690358088567,0.8752009601803882,-1.0425710678100586,2.8462389
TARACO,HUANCANE,PUNO,0.519982635974884,1.3705450296401978,1.0542751039777483,0.26211843752207237,1.1110339164733887,0.8505624
SAMAN,AZANGARO,PUNO,0.8566846251487732,2.6862199306488037,1.7164735794067383,0.6845845323778901,1.6520538330078125,1.8295352
CAMINACA,AZANGARO,PUNO,0.6962943077087402,1.0421274900436401,0.8575294812520345,0.11331152605169056,0.8450744152069092,0.34583318
SANTA ROSA,MELGAR,PUNO,-4.258737087249756,-0.7408197522163391,-1.6716598510742187,0.9056916791891693,-1.3291746377944946,3.5179174
PUNO,PUNO,PUNO,-1.5608210563659668,5.8441481590271,1.067380611713116,1.8424068408420349,1.0134567022323608,7.404969
TIQUILLACA,PUNO,PUNO,-3.166168451309204,4.068212032318115,-0.573723736931296,1.894428175428136,-1.1042426824569702,7.2343807
MAÑAZO,PUNO,PUNO,-2.1433632373809814,1.6097694635391235,-0.5502434510451096,1.253552700934142,-0.6899812817573547,3.7531328
PAUCARCOLLA,PUNO,PUNO,0.0982000008225441,2.397054433822632,1.4125633239746094,0.7942337369054542,1.6404106616973877,2.2988544
VILQUE,PUNO,PUNO,-0.22124217450618744,1.6151055097579956,0.989734377179827,0.5453957234491214,1.043875813484192,1.8363477
ATUNCOLLA,PUNO,PUNO,1.0251336097717285,1.5058282613754272,1.2277919451395671,0.20335226745708246,1.1524139642715454,0.48069465
SANTA LUCIA,LAMPA,PUNO,-4.93802547454834,3.6138572692871094,-3.009910300925926,1.5722569348898332,-3.298717498779297,8.551883
AMANTANI,PUNO,PUNO,5.032050132751465,5.032050132751465,5.032050132751465,0.0,5.032050132751465,0.0
CABANA,SAN ROMAN,PUNO,0.8855040073394775,2.174954652786255,1.5211049715677898,0.403920800383178,1.5242727994918823,1.2894506
CABANILLAS,SAN ROMAN,PUNO,-3.1558520793914795,2.226698875427246,-1.475028083437965,1.0504412245581174,-1.855522632598877,5.382551
